year	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	level	biomass
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	25.6
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	2
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1ALOPRA1	Species	5
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1ARRELA1	Species	36.2
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	0
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	0.4
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	f	No	Yes	No	H1PLALAN1	Species	266.4
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	f	No	Yes	No	H1RUMACE1	Species	27.4
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	f	No	Yes	No	H1PLALAN1	Species	133.6
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	f	No	Yes	No	H1RUMACE1	Species	0.4
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	A	B1P009	8	3	7	26	26	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	215
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	B	B1P064	8	3	7	26	26	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	130.7
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	8.7
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	68
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	8.6
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	8.1
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	35.9
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	12.4
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	f	No	Yes	No	H1CREBIE1	Species	37.6
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	f	No	Yes	No	H1TAROFF1	Species	0
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	f	No	Yes	No	H1CREBIE1	Species	27.6
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	f	No	Yes	No	H1TAROFF1	Species	3.4
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	174
1	Germany	A	B1P026	8	3	7	27	27	Yes	Yes	Yes	l	No	No	Yes	L1VICSEP1	Species	241.9
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	216.5
1	Germany	B	B1P037	8	3	7	27	27	Yes	Yes	Yes	l	No	No	Yes	L1VICSEP1	Species	2.4
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1ALOPRA1	Species	1
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0.6
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1DACGLO1	Species	28.8
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	8.6
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	0.3
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	1.7
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	1.5
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1ALOPRA1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1DACGLO1	Species	2.5
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1FESPRA1	Species	1.8
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1GERPRA1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1LEOAUT1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1LYCFLO1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1RANACR1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1GERPRA1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1LEOAUT1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1LYCFLO1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	f	No	Yes	No	H1RANACR1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	10.5
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1TRIREP1	Species	44.6
1	Germany	A	B1P028	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	147
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	0
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1TRIREP1	Species	11.8
1	Germany	B	B1P051	16	3	7	28	28	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	626.3
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1ARRELA1	Species	28.8
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1BROHOR1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1DACGLO1	Species	11.3
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1HOLLAN1	Species	0.8
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	0.1
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	8
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1ARRELA1	Species	86.7
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1BROHOR1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1CYNCRI1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1DACGLO1	Species	77.5
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1HOLLAN1	Species	3
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	0.1
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1ACHMIL1	Species	144.1
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1CAMPAT1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1CREBIE1	Species	1
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1LEUVUL1	Species	0.1
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1ACHMIL1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1CAMPAT1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1CREBIE1	Species	0.2
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	f	No	Yes	No	H1LEUVUL1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	6.5
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	63
1	Germany	A	B1P002	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	202
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1LATPRA1	Species	0
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	1.1
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	11.7
1	Germany	B	B1P056	16	3	7	29	29	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	538.9
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ALOPRA1	Species	3.6
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ARRELA1	Species	11.3
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1BROHOR1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1HOLLAN1	Species	0.6
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	26.4
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ALOPRA1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ANTODO1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1ARRELA1	Species	1.3
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1BROHOR1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1FESRUB1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1HOLLAN1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1LOLPER1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	g	Yes	No	No	G1PHLPRA1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1CENJAC1	Species	4.4
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1KNAARV1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1PIMMAJ1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1PLALAN1	Species	3.4
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1CENJAC1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1KNAARV1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1PIMMAJ1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	f	No	Yes	No	H1PLALAN1	Species	0
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	2.5
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	14.9
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1TRIREP1	Species	1.2
1	Germany	A	B1P011	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	456
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1LOTCOR1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1TRIPRA1	Species	1.3
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1TRIREP1	Species	0
1	Germany	B	B1P038	16	3	7	30	30	Yes	Yes	Yes	l	No	No	Yes	L1VICCRA1	Species	810.7
1	Portugal	C	C2P008	1	1	1	31	3	Yes	No	No	g	Yes	No	No	G2DACGLO1	Species	39.2
1	Portugal	C	C2P018	1	1	1	31	3	Yes	No	No	g	Yes	No	No	G2DACGLO1	Species	70
1	Portugal	C	C2P002	1	1	1	32	5	Yes	No	No	g	Yes	No	No	G2HOLLAN1	Species	320.5
1	Portugal	C	C2P030	1	1	1	32	5	Yes	No	No	g	Yes	No	No	G2HOLLAN1	Species	146.4
1	Portugal	C	C2P007	1	1	2	33	9	No	Yes	No	f	No	Yes	No	H2PLALAN1	Species	36
1	Portugal	C	C2P047	1	1	2	33	9	No	Yes	No	f	No	Yes	No	H2PLALAN1	Species	81.6
1	Portugal	C	C2P034	1	1	1	34	31	Yes	No	No	g	Yes	No	No	G2PHABRA1	Species	82.5
1	Portugal	C	C2P046	1	1	1	34	31	Yes	No	No	g	Yes	No	No	G2PHABRA1	Species	245.6
1	Portugal	C	C2P019	1	1	1	35	32	Yes	No	No	g	Yes	No	No	G2AVESAT1	Species	304.7
1	Portugal	C	C2P041	1	1	1	35	32	Yes	No	No	g	Yes	No	No	G2AVESAT1	Species	310
1	Portugal	C	C2P015	1	1	1	36	33	Yes	No	No	g	Yes	No	No	G2LOLMUL1	Species	102.6
1	Portugal	C	C2P016	1	1	1	36	33	Yes	No	No	g	Yes	No	No	G2LOLMUL1	Species	128.6
1	Portugal	C	C2P017	1	1	3	37	34	No	No	Yes	l	No	No	Yes	L2TRISUB1	Species	136.5
1	Portugal	C	C2P025	1	1	3	37	34	No	No	Yes	l	No	No	Yes	L2TRISUB1	Species	162.9
1	Portugal	C	C2P032	1	1	3	38	35	No	No	Yes	l	No	No	Yes	L2ORNCOM1	Species	223.3
1	Portugal	C	C2P044	1	1	3	38	35	No	No	Yes	l	No	No	Yes	L2ORNCOM1	Species	126.7
1	Portugal	C	C2P014	1	1	3	39	36	No	No	Yes	l	No	No	Yes	L2VICSAT1	Species	9.8
1	Portugal	C	C2P049	1	1	3	39	36	No	No	Yes	l	No	No	Yes	L2VICSAT1	Species	76.8
1	Portugal	C	C2P012	1	1	2	40	37	No	Yes	No	f	No	Yes	No	H2RUMPUL1	Species	44.6
1	Portugal	C	C2P013	1	1	2	40	37	No	Yes	No	f	No	Yes	No	H2RUMPUL1	Species	18.2
1	Portugal	C	C2P001	1	1	2	41	38	No	Yes	No	f	No	Yes	No	H2SILGAL1	Species	177.2
1	Portugal	C	C2P038	1	1	2	41	38	No	Yes	No	f	No	Yes	No	H2SILGAL1	Species	353.9
1	Portugal	C	C2P005	1	1	2	42	39	No	Yes	No	f	No	Yes	No	H2MISORO1	Species	362.4
1	Portugal	C	C2P021	1	1	2	42	39	No	Yes	No	f	No	Yes	No	H2MISORO1	Species	310
1	Portugal	C	C2P010	1	1	2	43	40	No	Yes	No	f	No	Yes	No	H2TORARV1	Species	66.9
1	Portugal	C	C2P051	1	1	2	43	40	No	Yes	No	f	No	Yes	No	H2TORARV1	Species	43.8
1	Portugal	C	C2P056	1	1	2	44	41	No	Yes	No	f	No	Yes	No	H2CONFLO1	Species	427.8
1	Portugal	C	C2P057	1	1	2	44	41	No	Yes	No	f	No	Yes	No	H2CONFLO1	Species	308.5
1	Portugal	C	C2P048	2	1	1	45	42	Yes	No	No	g	Yes	No	No	G2DACGLO1	Species	42.3
1	Portugal	C	C2P048	2	1	1	45	42	Yes	No	No	g	Yes	No	No	G2HOLLAN1	Species	137.1
1	Portugal	C	C2P050	2	1	1	45	42	Yes	No	No	g	Yes	No	No	G2DACGLO1	Species	7
1	Portugal	C	C2P050	2	1	1	45	42	Yes	No	No	g	Yes	No	No	G2HOLLAN1	Species	96.4
1	Portugal	C	C2P028	2	1	1	46	43	Yes	No	No	g	Yes	No	No	G2AVESAT1	Species	234
1	Portugal	C	C2P028	2	1	1	46	43	Yes	No	No	g	Yes	No	No	G2PHABRA1	Species	71.4
1	Portugal	C	C2P035	2	1	1	46	43	Yes	No	No	g	Yes	No	No	G2AVESAT1	Species	271
1	Portugal	C	C2P035	2	1	1	46	43	Yes	No	No	g	Yes	No	No	G2PHABRA1	Species	12.8
1	Portugal	C	C2P039	2	2	4	47	44	Yes	Yes	No	g	Yes	No	No	G2AVESAT1	Species	383.8
1	Portugal	C	C2P042	2	2	4	47	44	Yes	Yes	No	g	Yes	No	No	G2AVESAT1	Species	378.7
1	Portugal	C	C2P039	2	2	4	47	44	Yes	Yes	No	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P042	2	2	4	47	44	Yes	Yes	No	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P004	2	2	4	48	45	Yes	Yes	No	g	Yes	No	No	G2AVESAT1	Species	191.3
1	Portugal	C	C2P024	2	2	4	48	45	Yes	Yes	No	g	Yes	No	No	G2AVESAT1	Species	222.3
1	Portugal	C	C2P004	2	2	4	48	45	Yes	Yes	No	f	No	Yes	No	H2MISORO1	Species	1.6
1	Portugal	C	C2P024	2	2	4	48	45	Yes	Yes	No	f	No	Yes	No	H2MISORO1	Species	0
1	Portugal	C	C2P052	2	2	5	49	46	Yes	No	Yes	g	Yes	No	No	G2PHABRA1	Species	85.6
1	Portugal	C	C2P058	2	2	5	49	46	Yes	No	Yes	g	Yes	No	No	G2PHABRA1	Species	119.8
1	Portugal	C	C2P052	2	2	5	49	46	Yes	No	Yes	l	No	No	Yes	L2VICSAT1	Species	205.8
1	Portugal	C	C2P058	2	2	5	49	46	Yes	No	Yes	l	No	No	Yes	L2VICSAT1	Species	16.5
1	Portugal	C	C2P033	4	3	7	50	47	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	130
1	Portugal	C	C2P053	4	3	7	50	47	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	99.2
1	Portugal	C	C2P033	4	3	7	50	47	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P033	4	3	7	50	47	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	7.9
1	Portugal	C	C2P053	4	3	7	50	47	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P053	4	3	7	50	47	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	4.3
1	Portugal	C	C2P033	4	3	7	50	47	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
1	Portugal	C	C2P053	4	3	7	50	47	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
1	Portugal	C	C2P029	4	3	7	51	48	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	113.1
1	Portugal	C	C2P043	4	3	7	51	48	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	274.4
1	Portugal	C	C2P029	4	3	7	51	48	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
1	Portugal	C	C2P029	4	3	7	51	48	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	7.8
1	Portugal	C	C2P043	4	3	7	51	48	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
1	Portugal	C	C2P043	4	3	7	51	48	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	30.5
1	Portugal	C	C2P029	4	3	7	51	48	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	5.7
1	Portugal	C	C2P043	4	3	7	51	48	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	79.6
1	Portugal	C	C2P009	4	3	7	52	49	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	311.5
1	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	241.4
1	Portugal	C	C2P009	4	3	7	52	49	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P009	4	3	7	52	49	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	14.3
1	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0.5
1	Portugal	C	C2P009	4	3	7	52	49	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	47.6
1	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	123.7
1	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	69.1
1	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	79.4
1	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0.6
1	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0.5
1	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	263.6
1	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	348.2
1	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	4.5
1	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0
1	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	35.9
1	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	104.9
1	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	162.5
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	194.8
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	76.9
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	4.1
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	207.3
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	23.5
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	0
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	4.3
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	2.3
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	0
1	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	3.3
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	3.6
1	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
1	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	42.5
